,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
20552,7683800205,20140519T000000,5,3.0,2100,9752,1.0,0,0,3,8,1200,900,2007,0,98003,47.3341,-122.304,1270,10200
12602,9315100210,20150217T000000,3,1.75,1820,7194,1.0,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,1420,7560
15025,8822901024,20150423T000000,3,2.0,1290,886,3.0,0,0,3,7,1290,0,2004,0,98125,47.7161,-122.295,1270,1152
16175,9482700440,20140506T000000,5,2.75,1800,3780,1.5,0,0,3,7,1400,400,1926,0,98103,47.6831,-122.343,1400,3780
7468,3303950130,20141113T000000,3,2.5,2420,10733,2.0,0,0,3,8,2420,0,1996,0,98038,47.3835,-122.035,1950,8534
14805,1432400065,20140605T000000,3,1.0,1010,7560,1.0,0,0,3,6,1010,0,1958,0,98058,47.4497,-122.176,1170,7560
1821,1771110640,20140624T000000,3,1.0,1660,11783,1.0,0,0,4,7,1160,500,1978,0,98077,47.7563,-122.075,1320,10541
223,1922059282,20140918T000000,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583
6975,1687900170,20150325T000000,4,2.25,2170,8240,2.0,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.128,2600,9898
17970,1939100610,20140623T000000,4,2.5,2300,7989,2.0,0,0,3,9,2300,0,1990,0,98074,47.6273,-122.034,2280,8835
16868,4315700275,20141107T000000,4,2.5,2380,4950,2.0,0,0,3,8,2380,0,2004,0,98136,47.5382,-122.391,1370,5120
9555,357000025,20141020T000000,2,1.0,1790,3760,1.5,0,0,4,8,1490,300,1912,0,98144,47.5926,-122.293,1458,3760
18460,2616800600,20140530T000000,7,4.5,4290,37607,1.5,0,0,5,10,4290,0,1982,0,98027,47.4812,-122.033,2810,40510
10411,826000295,20141215T000000,2,1.0,870,7500,1.0,0,0,3,7,870,0,1947,0,98136,47.5465,-122.384,1240,5709
16817,825059178,20140923T000000,4,3.75,4475,20424,2.0,1,4,3,12,2659,1816,1999,0,98033,47.6646,-122.208,4340,5250
8630,5127001320,20141125T000000,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,1967,0,98059,47.473,-122.149,1590,10183
7821,3332000530,20141105T000000,5,3.25,2590,6180,1.0,0,0,3,7,1330,1260,1960,0,98118,47.551,-122.272,1560,6180
11910,4067600160,20150402T000000,3,3.5,3240,23522,2.0,0,0,3,10,2130,1110,1992,0,98010,47.3388,-122.033,3180,23273
15006,9264000010,20140729T000000,3,2.0,2740,23505,2.0,0,4,3,10,2740,0,1988,0,98001,47.319,-122.26,2800,16400
4413,868001030,20140915T000000,4,2.25,3740,18000,1.0,0,0,4,9,1870,1870,1951,0,98177,47.7027,-122.378,2610,10902
2162,5422420140,20140611T000000,3,2.5,1860,6607,2.0,0,0,3,7,1860,0,1989,0,98023,47.2891,-122.351,1760,6766
21169,8691420050,20141107T000000,4,3.5,3460,7702,2.0,0,0,3,10,3460,0,2010,0,98075,47.5942,-121.977,3380,7464
9284,7437101030,20140822T000000,3,2.5,1640,7668,2.0,0,0,3,7,1640,0,1991,0,98038,47.3505,-122.027,1850,7200
4311,5416100110,20141118T000000,4,2.5,2840,8746,2.0,0,0,3,8,2840,0,2001,0,98022,47.19,-122.013,2630,9900
3420,8679600100,20150130T000000,5,1.5,1750,12491,1.0,0,0,3,6,1390,360,1961,0,98033,47.6995,-122.174,1560,12473
12520,1454600256,20141013T000000,5,2.5,2570,9600,1.0,0,2,3,8,1620,950,1956,0,98125,47.7216,-122.282,2680,9900
1580,3959400135,20140602T000000,2,1.0,1210,4800,1.0,0,0,3,8,1060,150,1950,0,98108,47.5625,-122.316,1380,4800
7944,9545250110,20150414T000000,3,2.5,2560,9182,2.0,0,0,3,9,2560,0,1993,0,98027,47.5361,-122.051,2800,8784
127,8732020310,20140717T000000,4,2.25,2160,8811,1.0,0,0,3,8,1360,800,1978,0,98023,47.3129,-122.39,2090,8400
2700,2218000390,20140612T000000,5,2.0,2060,6000,2.0,0,0,3,7,2060,0,1903,0,98105,47.6685,-122.305,1770,5000
7539,1339300025,20140602T000000,4,1.5,1840,4337,2.0,0,0,4,8,1840,0,1917,0,98112,47.6312,-122.307,2250,4337
15849,3295450050,20150109T000000,4,2.5,1950,4553,2.0,0,0,3,7,1950,0,2000,0,98056,47.5066,-122.175,1780,4598
5682,2115720500,20141023T000000,3,2.5,1680,5000,2.0,0,0,3,8,1680,0,1987,0,98023,47.3196,-122.395,1720,5000
14341,6790200180,20140603T000000,4,2.5,2620,9873,2.0,0,0,3,8,2620,0,1987,0,98075,47.5822,-122.051,2520,9935
10449,5244800125,20140805T000000,3,1.75,1840,2310,1.0,0,2,4,8,1140,700,1914,0,98109,47.6462,-122.351,1670,4000
989,3904910320,20150225T000000,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276
6706,9109000050,20140709T000000,3,1.0,1200,7800,1.0,0,0,4,7,1200,0,1954,0,98126,47.5196,-122.371,1230,7070
6415,7955050170,20150410T000000,3,2.25,1790,7500,1.0,0,0,3,7,1390,400,1973,0,98034,47.7321,-122.198,1940,7192
12385,2923500550,20140625T000000,3,2.25,2680,9162,1.0,0,0,3,8,1570,1110,1978,0,98027,47.5683,-122.091,2480,8261
20225,2326600130,20150225T000000,4,3.5,3640,4983,2.0,0,3,3,9,2790,850,2014,0,98075,47.5619,-122.027,3270,14700
6232,6412600005,20141003T000000,4,1.5,1430,7232,1.5,0,0,3,7,1430,0,1948,0,98125,47.7197,-122.328,1540,7232
16002,524069075,20141024T000000,4,2.5,2450,20348,1.0,0,0,3,8,1410,1040,1978,0,98075,47.5887,-122.064,2450,50094
14151,7779200355,20150422T000000,3,3.0,3610,17483,2.0,0,2,4,8,3610,0,1954,0,98146,47.4852,-122.357,2230,12600
5740,2597000006,20150309T000000,3,1.5,1180,8353,1.0,0,0,3,7,1180,0,1960,0,98155,47.7652,-122.274,1710,8748
10495,3529300060,20140721T000000,3,2.5,1890,7053,2.0,0,0,4,8,1890,0,1992,0,98031,47.3967,-122.183,2000,7226
8055,6400700230,20150311T000000,3,2.25,1420,13468,1.0,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980
20466,6639900242,20141003T000000,4,2.5,2850,12429,2.0,0,0,3,9,2850,0,2008,0,98033,47.6915,-122.177,2540,12000
15899,3395040920,20140618T000000,3,2.5,1700,3575,2.0,0,0,3,7,1700,0,2000,0,98108,47.5418,-122.295,1590,3380
121,6675500070,20141119T000000,3,2.0,1450,9132,1.0,0,0,3,7,1450,0,1987,0,98034,47.7288,-122.226,1580,9104
11854,9412700160,20140814T000000,3,2.25,1830,7770,1.0,0,0,4,7,1400,430,1977,0,98042,47.3925,-122.161,1960,7272
1518,3295700060,20140602T000000,3,2.0,1720,5525,1.0,0,2,5,7,960,760,1941,0,98108,47.559,-122.298,1760,5525
8941,6790950150,20140817T000000,4,2.5,2810,52062,1.5,0,0,4,9,2810,0,1988,0,98075,47.5941,-122.029,3330,49783
3571,7888780090,20141121T000000,3,2.5,2100,6021,2.0,0,0,3,7,2100,0,1992,0,98023,47.2917,-122.375,2091,7547
8711,9320990090,20150421T000000,3,2.5,1730,4004,2.0,0,0,3,7,1730,0,1999,0,98148,47.4317,-122.328,1730,5523
4018,622059031,20140604T000000,4,1.0,1540,115434,1.5,0,0,4,7,1540,0,1923,0,98031,47.4163,-122.22,2027,23522
16272,4025300285,20141029T000000,4,1.0,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875
13015,7819000040,20150309T000000,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200
5031,2557000630,20140707T000000,4,2.25,1995,7102,2.0,0,0,4,8,1995,0,1981,0,98023,47.2986,-122.37,1880,7950
10079,2481630030,20150427T000000,4,2.5,3920,41206,2.0,0,0,4,10,3920,0,1988,0,98072,47.7325,-122.132,3780,36562
6376,1888120080,20140922T000000,4,4.0,3610,12811,2.0,0,0,3,10,3610,0,2000,0,98075,47.5812,-121.993,3530,11783
17943,3223039010,20140804T000000,2,1.0,570,81893,1.0,0,1,3,6,570,0,1936,0,98070,47.4433,-122.444,2040,115434
10335,7942300070,20140915T000000,4,1.75,1550,9899,1.0,0,0,4,7,1550,0,1967,0,98030,47.3583,-122.183,1500,11272
5728,9834200440,20140624T000000,3,1.75,1720,4080,1.0,0,0,4,7,960,760,1924,0,98144,47.5747,-122.287,1660,4080
5662,686900010,20140528T000000,5,1.5,2680,28014,1.0,0,0,4,8,1450,1230,1963,0,98004,47.6348,-122.196,2900,22180
1648,6385910260,20140910T000000,4,1.5,1800,8786,1.0,0,0,3,7,1330,470,1966,0,98146,47.4982,-122.345,1780,8664
14695,6381500450,20141104T000000,2,1.0,1430,7819,1.0,0,0,3,7,1110,320,1944,0,98125,47.7307,-122.302,1380,7473
2147,705700640,20140916T000000,3,2.75,2170,8396,2.0,0,0,3,7,2170,0,1995,0,98038,47.3812,-122.023,2170,8378
6255,2895600680,20140707T000000,2,1.5,800,5192,1.0,0,0,5,7,800,0,1951,0,98146,47.5119,-122.386,1190,5320
6389,42000130,20140924T000000,5,4.5,4440,9784,2.0,0,0,3,10,4440,0,2012,0,98168,47.4702,-122.275,2720,10080
9193,3885804390,20150421T000000,4,3.25,3470,5222,2.0,0,0,3,10,2830,640,2005,0,98033,47.6845,-122.209,3090,6758
19193,2144800146,20140826T000000,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,98178,47.4865,-122.238,2210,9636
13009,8944750730,20140514T000000,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716
2980,3744600028,20141121T000000,4,1.75,2690,46609,1.5,0,0,3,7,2690,0,1940,0,98146,47.4951,-122.352,1920,7302
11696,8731982470,20140715T000000,3,2.0,1470,8000,1.0,0,0,4,8,1470,0,1974,0,98023,47.3191,-122.385,1980,8000
16659,200800480,20141106T000000,3,2.5,1960,8469,2.0,0,0,4,8,1960,0,1984,0,98052,47.7236,-122.105,2040,8189
2398,9477201620,20140516T000000,4,2.25,2270,7800,1.0,0,0,3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280
7767,1796350300,20140710T000000,2,1.0,860,10400,1.0,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,1390,9086
20455,3303970100,20150306T000000,4,2.5,3260,26772,2.0,0,0,3,9,3260,0,2007,0,98027,47.5115,-122.031,3260,14491
9982,1836980240,20141015T000000,4,2.75,2920,4500,2.0,0,0,3,9,2920,0,1999,0,98006,47.5646,-122.124,2920,4505
13767,7010700976,20141114T000000,3,1.0,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,47.6604,-122.396,1770,4400
3481,6625910100,20150203T000000,3,2.25,2180,11100,1.0,0,0,5,8,1700,480,1979,0,98056,47.5162,-122.176,2350,11397
18256,2225039103,20140626T000000,3,3.0,2480,5500,2.0,0,3,3,10,1730,750,1950,2005,98199,47.6466,-122.404,2950,5670
14062,3826000385,20141217T000000,4,1.5,1360,8100,1.5,0,0,3,7,1360,0,1962,0,98168,47.4931,-122.305,1300,8100
8431,6145600410,20140711T000000,2,1.0,840,3844,1.0,0,0,4,6,840,0,1919,0,98133,47.7048,-122.347,1040,3844
6847,1841500050,20141020T000000,4,1.75,1700,40973,1.0,0,0,3,8,1700,0,1961,0,98031,47.3439,-122.198,2760,40973
6029,3629870020,20141114T000000,3,2.5,1870,3485,2.0,0,0,3,8,1870,0,2001,0,98029,47.5493,-122.004,1940,3485
11765,4058800135,20150405T000000,5,3.0,2190,9652,2.0,0,0,3,7,2190,0,1999,0,98178,47.5049,-122.239,1440,6710
3464,4154305290,20141120T000000,5,3.0,2350,6480,2.0,0,3,4,7,1650,700,1924,1962,98118,47.558,-122.266,1840,7200
9646,2028701165,20140627T000000,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1927,0,98117,47.6764,-122.366,1080,2800
7053,5196420290,20150317T000000,4,2.75,3270,9231,2.0,0,0,3,10,3270,0,1995,0,98052,47.6539,-122.121,3380,10154
5153,6084200080,20140528T000000,3,2.5,2250,3757,2.0,0,0,3,7,2250,0,2006,0,98059,47.4787,-122.129,2250,4556
2584,1437900350,20141027T000000,3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,0,98034,47.7168,-122.192,1620,7107
20240,6145601599,20140611T000000,2,1.5,982,846,2.0,0,0,3,8,806,176,2006,0,98133,47.7034,-122.345,1010,3844
20796,8096800260,20150407T000000,3,2.5,1528,7616,2.0,0,0,3,7,1528,0,2011,0,98030,47.3774,-122.186,1850,7340
6665,7519001825,20150108T000000,2,1.0,1070,5150,1.0,0,0,4,6,870,200,1908,0,98117,47.6853,-122.366,1520,3860
13227,8567300150,20141031T000000,4,2.75,2420,39704,1.0,0,0,3,9,2420,0,1985,0,98038,47.4053,-122.03,2760,36303
20612,2724049222,20140802T000000,2,2.5,1000,1092,2.0,0,0,3,7,990,10,2004,0,98118,47.5419,-122.271,1330,1466
12115,6070500055,20140506T000000,4,2.25,2260,29930,2.0,0,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930
17184,3449820380,20150402T000000,3,2.5,2710,6174,2.0,0,0,3,9,2710,0,1998,0,98056,47.512,-122.174,2730,7266
17554,2011000020,20140826T000000,3,1.75,1630,5999,1.5,0,0,4,7,1630,0,1985,0,98198,47.3816,-122.313,1540,7500
16439,6457000080,20140805T000000,5,1.75,1750,8325,1.0,0,0,5,7,1750,0,1966,0,98031,47.4007,-122.198,1430,8325
6518,3885806565,20150130T000000,4,3.5,2980,6349,2.0,0,3,3,9,2980,0,1998,0,98033,47.6819,-122.208,2870,6349
18982,9264960850,20140709T000000,4,3.5,3360,9767,2.0,0,0,3,9,2450,910,1990,0,98023,47.3047,-122.347,2580,8757
8320,2141310820,20140624T000000,3,1.75,2200,9840,1.0,0,0,5,8,1500,700,1978,0,98006,47.559,-122.136,2410,9623
1954,1562200240,20140918T000000,3,2.25,2160,15360,1.0,0,0,3,8,1410,750,1965,2000,98007,47.6232,-122.138,2180,8480
4790,723069049,20140724T000000,5,2.75,3000,25175,1.0,0,0,4,7,1500,1500,1961,0,98027,47.497,-122.088,2170,40523
21218,5700000446,20141029T000000,3,1.75,1590,1322,2.0,0,0,3,8,1060,530,2014,0,98144,47.5753,-122.294,1530,5400
2060,538000030,20140730T000000,3,2.0,1540,6250,1.0,0,0,3,7,1540,0,1998,0,98038,47.3539,-122.025,2070,6250
4293,6145601810,20140718T000000,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944,0,98133,47.7024,-122.346,1040,3844
19284,7694600201,20150322T000000,3,1.75,1420,7200,1.0,0,0,3,7,1000,420,1979,0,98146,47.5069,-122.367,1550,8640
1997,3915500045,20141114T000000,3,1.0,1010,8581,1.0,0,0,4,6,1010,0,1920,0,98002,47.3043,-122.216,1060,10354
17897,4054500180,20140724T000000,4,3.25,4030,36762,2.0,0,0,3,11,4030,0,1988,0,98077,47.7235,-122.039,4090,40371
21261,3524039224,20140513T000000,4,2.5,3520,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,6458
5808,3205400290,20150406T000000,3,1.75,1320,7280,1.0,0,0,3,7,1320,0,1968,0,98034,47.7229,-122.18,1370,7800
276,9189700045,20150127T000000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530
3855,723049476,20140724T000000,3,2.25,1630,9145,1.0,0,0,3,7,1630,0,1960,0,98146,47.5,-122.347,1630,9206
17704,3500100015,20140812T000000,2,1.0,830,8183,1.0,0,0,5,6,830,0,1950,0,98155,47.7366,-122.302,1180,8184
2748,7697870310,20140514T000000,3,2.5,1780,7214,1.0,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,7228
9507,8103000110,20150205T000000,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,98146,47.5008,-122.366,1520,7525
3507,2817100900,20140519T000000,2,1.0,1120,9912,1.0,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750
20472,5057100110,20150514T000000,5,3.0,3223,6371,2.0,0,0,3,9,3223,0,2014,0,98042,47.3584,-122.163,1979,9008
8964,4302700559,20150327T000000,3,1.0,1980,6450,1.0,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160
21514,3262300818,20150227T000000,4,3.75,3790,8797,2.0,0,0,3,11,3290,500,2006,0,98039,47.6351,-122.236,2660,12150
799,6838800140,20150224T000000,4,3.5,4270,40097,1.0,0,0,4,12,4270,0,1993,0,98077,47.7354,-122.078,3510,36149
3474,2493200015,20140620T000000,3,1.5,1520,4288,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288
14237,8078600330,20140708T000000,3,2.25,1940,5980,1.0,0,0,3,7,1520,420,1987,0,98027,47.5476,-122.075,1910,6309
8200,5379804470,20140617T000000,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200
10644,9432900070,20140902T000000,4,2.25,2700,8580,2.0,0,0,3,8,2700,0,1992,0,98022,47.2087,-122.009,2420,8580
4501,1922059396,20150404T000000,3,2.5,2410,17424,1.0,0,0,3,7,1630,780,1978,0,98030,47.3741,-122.218,1530,11761
1765,2473350710,20141027T000000,4,1.75,2330,8364,1.0,0,0,4,8,2330,0,1968,0,98058,47.4568,-122.146,2180,9630
19570,1370803640,20140820T000000,3,1.75,1040,5097,1.0,0,0,4,7,800,240,1944,0,98199,47.6385,-122.401,1630,5097
10397,8651411070,20140925T000000,3,1.0,1280,4875,1.0,0,0,5,6,1280,0,1969,0,98042,47.3686,-122.081,1060,4875
17204,4139440480,20140626T000000,3,2.75,2590,12063,2.0,0,0,3,10,2590,0,1993,0,98006,47.5527,-122.12,2850,8469
21381,9521100301,20140507T000000,2,1.0,820,681,3.0,0,0,3,8,820,0,2006,0,98103,47.6619,-122.352,820,1156
15133,910000104,20140806T000000,2,1.0,790,7500,1.0,0,0,3,6,790,0,1950,0,98011,47.7644,-122.198,1970,8970
7772,254000735,20140806T000000,3,1.0,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383,1140,5280
13072,1437500035,20141010T000000,2,1.0,1010,43056,1.5,0,0,3,5,1010,0,1990,0,98014,47.7105,-121.316,830,18297
14828,3300701285,20140730T000000,3,1.5,1250,4000,1.0,0,0,3,7,1250,0,1955,0,98117,47.6916,-122.379,1030,4000
20473,9268850940,20141223T000000,4,3.25,2600,2074,2.0,0,0,3,8,2150,450,2011,0,98027,47.5402,-122.028,2510,2074
4798,6679000170,20150414T000000,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,2002,0,98038,47.3834,-122.028,1670,4238
18374,2895550330,20150506T000000,3,2.5,1600,6848,2.0,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.271,1700,7210
10663,2045400075,20140623T000000,4,2.5,2170,8518,1.0,0,3,3,7,1350,820,1955,0,98178,47.5073,-122.234,1880,7680
12594,1623049133,20140729T000000,4,2.0,2200,13320,1.0,0,0,3,6,1100,1100,1944,0,98168,47.481,-122.292,1330,6099
2188,6632900340,20141124T000000,4,2.0,1850,8827,1.0,0,0,3,7,1850,0,1969,0,98155,47.7406,-122.313,1310,6901
17361,7525211410,20140715T000000,3,2.5,1970,2752,2.0,0,0,3,8,1970,0,1978,0,98052,47.6345,-122.108,1850,2778
8313,7100000120,20140818T000000,3,1.0,1630,8308,1.5,0,0,3,7,1630,0,1948,0,98146,47.5075,-122.378,1170,8308
13426,7533800325,20140520T000000,3,2.0,2390,6888,2.0,0,1,5,8,2390,0,1939,0,98115,47.6839,-122.274,2390,7920
11730,1254200045,20150422T000000,5,2.75,2620,5500,1.5,0,0,3,7,1710,910,1911,0,98117,47.6806,-122.388,1790,5500
13943,7338402160,20141009T000000,4,1.75,1780,5000,1.0,0,0,5,7,890,890,1903,0,98108,47.5329,-122.292,1860,5000
5874,9141100255,20150429T000000,2,2.25,1950,29347,1.0,0,0,3,8,1350,600,1953,0,98133,47.739,-122.351,2125,7751
12851,1523059183,20141205T000000,5,2.5,2380,91476,1.0,0,0,4,8,1580,800,1976,0,98059,47.479,-122.153,1880,12870
1362,8100400160,20150413T000000,3,2.25,2330,11424,2.0,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448
7375,7228501903,20140805T000000,1,1.0,780,1033,1.0,0,0,3,7,780,0,1922,1985,98122,47.6155,-122.306,1040,1319
4414,8108600464,20140515T000000,3,2.25,2150,30476,2.0,0,0,3,7,2150,0,1991,0,98188,47.4605,-122.277,2010,10800
21578,567000385,20140623T000000,2,1.5,940,1768,2.0,0,0,3,7,940,0,2009,0,98144,47.5925,-122.295,1130,1159
8541,1126059095,20140526T000000,3,2.0,2130,35169,1.0,0,0,4,8,2130,0,1989,0,98072,47.7489,-122.123,2860,43560
15648,3755000020,20140917T000000,3,1.0,940,10500,1.0,0,0,4,7,940,0,1966,0,98034,47.7268,-122.229,1660,10500
3828,6929602605,20150203T000000,3,1.75,1200,8631,1.0,0,0,3,7,1200,0,1959,0,98198,47.3864,-122.308,1564,8115
1977,4379400560,20140529T000000,3,2.5,2390,4555,2.0,0,0,3,9,2390,0,2006,0,98074,47.6199,-122.025,2540,4500
5766,7893202340,20140721T000000,4,2.25,2280,7500,1.0,0,0,4,7,1140,1140,1963,0,98198,47.4182,-122.332,1660,8000
5129,662350050,20140523T000000,5,3.25,3400,7452,2.0,0,0,3,10,3400,0,1999,0,98007,47.6141,-122.136,2650,8749
19437,5379803386,20140801T000000,4,1.75,1500,8400,1.0,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,1780,9913
1658,1898200030,20140922T000000,4,2.5,2240,9701,2.0,0,0,3,9,2240,0,1989,0,98023,47.3086,-122.392,2240,9410
2384,621069074,20140603T000000,3,2.5,1720,99916,2.0,0,0,4,7,1720,0,1990,0,98042,47.3391,-122.093,1340,73180
1274,7276100282,20140729T000000,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,98133,47.7599,-122.343,2030,6000
6858,6084601060,20140718T000000,3,2.5,1770,8640,1.0,0,0,3,7,1420,350,1986,0,98001,47.326,-122.273,1894,7974
8134,6430500291,20150212T000000,3,1.0,1260,4080,1.5,0,0,4,7,1260,0,1928,0,98103,47.6893,-122.354,1130,3876
11891,7305300695,20140502T000000,4,2.5,2820,8408,2.0,0,0,3,9,2820,0,2014,0,98155,47.7538,-122.325,1300,8408
14943,2887700826,20140529T000000,3,1.5,2240,3800,2.0,0,0,3,8,1370,870,1929,0,98115,47.6887,-122.307,1690,4275
6161,7977201845,20140514T000000,3,1.75,1600,6120,1.5,0,0,3,7,1600,0,1924,0,98115,47.6847,-122.291,1670,4590
7260,3918400143,20141016T000000,4,3.0,2750,7500,1.0,0,0,5,8,1630,1120,1966,0,98177,47.7134,-122.361,2440,7500
19240,1151100035,20140611T000000,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,1955,0,98045,47.4793,-121.776,1460,19250
4534,7891600245,20150422T000000,3,2.0,1860,7500,1.0,0,0,3,7,930,930,1909,1950,98106,47.5662,-122.364,1000,5000
12352,3226059128,20140618T000000,5,3.5,3450,28324,1.0,0,0,5,8,2350,1100,1972,0,98033,47.6991,-122.196,2640,14978
8198,4038700220,20150213T000000,6,2.75,2040,8560,1.0,0,2,4,7,1100,940,1961,0,98008,47.616,-122.115,2230,8560
17776,4217401240,20140717T000000,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,6000
20490,1453601038,20141002T000000,3,2.5,1270,1283,3.0,0,0,3,7,1270,0,2007,0,98125,47.7209,-122.291,1270,1512
13691,5255200220,20141205T000000,3,1.75,2020,8531,1.0,0,0,3,7,2020,0,1965,0,98011,47.7691,-122.199,1950,8449
1426,3751604974,20141204T000000,2,1.5,1320,73600,1.0,0,0,3,7,1320,0,1993,0,98001,47.2755,-122.271,1320,33600
7046,8644210470,20150318T000000,4,3.5,3350,19487,1.0,0,0,3,11,2460,890,1992,0,98075,47.5796,-121.998,3360,19460
19856,7237501370,20140717T000000,4,3.25,4800,12727,2.0,0,0,3,10,4800,0,2011,0,98059,47.5311,-122.134,4750,13602
13536,623049047,20141023T000000,3,2.0,2610,12180,1.0,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180
10501,1326059070,20140708T000000,3,1.75,1180,16552,1.0,0,0,4,7,1180,0,1967,0,98072,47.7426,-122.116,2780,45302
15513,8931100095,20140821T000000,2,2.25,2130,5920,1.0,0,0,3,8,1830,300,1950,0,98115,47.6792,-122.275,2130,7192
5321,3649100103,20150102T000000,4,1.75,1910,8775,1.0,0,0,3,7,1210,700,1956,0,98028,47.7396,-122.247,2210,8778
7476,1337801060,20150305T000000,3,1.0,2050,4800,2.0,0,0,3,8,1950,100,1922,0,98112,47.6315,-122.311,2220,4800
12440,2624049035,20140617T000000,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.267,2110,6300
3479,1446401220,20141009T000000,2,1.0,930,6600,1.0,0,0,3,6,930,0,1957,0,98168,47.4868,-122.33,1250,6600
17432,8732190380,20150414T000000,3,1.75,1220,8817,1.0,0,0,3,7,1220,0,1978,0,98023,47.3111,-122.396,2000,8028
9382,179001425,20141024T000000,3,1.75,1420,3000,1.0,0,0,3,5,710,710,1931,2014,98178,47.4928,-122.274,1960,5000
15973,4083802425,20141010T000000,3,1.5,2240,3750,1.0,0,0,3,7,1220,1020,1952,0,98103,47.6624,-122.336,1570,3400
4013,724069059,20140509T000000,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959
6319,2807100095,20140908T000000,4,1.75,1510,9176,1.0,0,0,5,7,1510,0,1957,0,98133,47.7651,-122.339,1480,9176
3974,1326059085,20140721T000000,3,2.25,2080,111513,1.5,0,0,3,8,1680,400,1977,0,98072,47.7403,-122.112,2440,107157
8085,8663240180,20150330T000000,4,2.5,1990,2660,2.0,0,0,3,8,1990,0,2012,0,98034,47.732,-122.178,1990,2665
10231,1471610070,20140827T000000,3,1.75,1360,18123,1.0,0,0,3,8,1360,0,1983,0,98045,47.4716,-121.756,1570,16817
12515,5315100476,20141010T000000,5,2.75,2540,8250,1.0,0,0,4,7,1440,1100,1953,0,98040,47.5875,-122.24,2540,11000
18332,9272202260,20140924T000000,3,1.0,1200,7000,2.0,0,0,1,7,1200,0,1908,0,98116,47.5883,-122.384,3290,6000
6999,8069000216,20140722T000000,3,2.0,1690,10062,1.0,0,2,5,7,940,750,1928,0,98178,47.5102,-122.241,2390,6650
16664,1568100670,20150320T000000,3,1.75,1880,8706,1.0,0,0,3,7,940,940,1927,0,98155,47.7362,-122.292,1880,7200
3435,6399600115,20141015T000000,3,1.5,1280,16738,1.5,0,0,4,5,1280,0,1932,0,98038,47.3895,-122.023,1590,16317
18212,7931000053,20141229T000000,4,1.75,2140,159865,1.0,0,0,4,7,1140,1000,1960,0,98031,47.4235,-122.218,1830,15569
286,7214810350,20141017T000000,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750
19262,1224049095,20150204T000000,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,1959,0,98040,47.5791,-122.23,2660,10768
169,1755700060,20140611T000000,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288
